product,isoelectric_point,protein_format,molecular_weight_da,formulation_title,composition,product_conc_mg_ml,tm_c
MAB6192956,6.3024,IGG3,384763.02,F72,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",518.4,159.433439571496
MAB6192956,6.3024,IGG3,384763.02,F73,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,163.01451972735202
MAB6192956,6.3024,IGG3,384763.02,F74,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",518.4,160.9975367466
MAB6192956,6.3024,IGG3,384763.02,F75,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,167.01269512537598
MAB6192956,6.3024,IGG3,384763.02,F76,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",518.4,162.99731001222398
MAB6192956,6.3024,IGG3,384763.02,F77,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",518.4,167.962919049728
MAB6192956,6.3024,IGG3,384763.02,F78,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,166.71394491288
MAB6192956,6.3024,IGG3,384763.02,F79,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,154.240656241736
MAB6192956,6.3024,IGG3,384763.02,F80,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,153.957194295224
MAB6192956,6.3024,IGG3,384763.02,F81,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,156.17982128492
MAB6192956,6.3024,IGG3,384763.02,F82,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",518.4,154.99683852464
MAB6192956,6.3024,IGG3,384763.02,F83,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,159.831719181536
MAB6192956,6.3024,IGG3,384763.02,F84,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",518.4,156.675926474432
MAB6192956,6.3024,IGG3,384763.02,F85,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",518.4,161.504922656024
MAB6192956,6.3024,IGG3,384763.02,F86,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,160.0824258662
MAB6192956,6.3024,IGG3,384763.02,F87,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",518.4,161.611391027208
MAB6192956,6.3024,IGG3,384763.02,F88,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 6.0",518.4,163.67490017969598
MAB6192956,6.3024,IGG3,384763.02,F89,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,163.77862122016
MAB6192956,6.3024,IGG3,384763.02,F90,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,163.060811206184
MAB6192956,6.3024,IGG3,384763.02,F91,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,166.73765837388802
MAB6192956,6.3024,IGG3,384763.02,F92,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,165.289767784344
MAB6192956,6.3024,IGG3,384763.02,F93,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,169.991594422656
MAB6192956,6.3024,IGG3,384763.02,F94,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,167.04413208256
MAB6192956,6.3024,IGG3,384763.02,F95,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",518.4,171.566686846968
MAB6192956,6.3024,IGG3,384763.02,F96,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,171.359865149184
MAB6197066,,IGG3,386148.75,F05,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,157.413226665848
MAB6197066,,IGG3,386148.75,F07,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",172.8,158.85408
MAB6197066,,IGG3,386148.75,F08,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,157.97810666584795
MAB6197066,,IGG3,386148.75,F10,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,156.676426665848
MAB6197066,,IGG3,386148.75,F11,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,156.76648
MAB6197066,,IGG3,386148.75,F12,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,165.58352
MAB6197066,,IGG3,386148.75,F13,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,159.19791999999998
MAB6197066,,IGG3,386148.75,F14,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,159.435333334152
MAB6197066,,IGG3,386148.75,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,163.847946665848
MAB6197066,,IGG3,386148.75,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,158.68215999999998
MAB6197066,,IGG3,386148.75,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,169.062853334152
MAB6197066,,IGG3,386148.75,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,164.494693334152
MAB6197066,,IGG3,386148.75,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",172.8,170.405466665848
MAB6197066,,IGG3,386148.75,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,169.88152
MAB6197066,,IGG3,386148.75,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,153.20528000000002
MAB6197066,,IGG3,386148.75,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,158.82952
MAB6197066,,IGG3,386148.75,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,153.442693334152
MAB6197066,,IGG3,386148.75,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",172.8,159.59088
MAB6197066,,IGG3,386148.75,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,159.13242666584802
MAB6197066,,IGG3,386148.75,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 6.0",172.8,162.69362666584797
MAB6197066,,IGG3,386148.75,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,164.707546665848
MAB6197066,,IGG3,386148.75,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",172.8,166.033786665848
MAB6197066,,IGG3,386148.75,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",172.8,171.469733334152
MAB6197066,,IGG3,386148.75,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,167.32727999999997
MAB6197066,,IGG3,386148.75,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,166.46768
MAB6197066,,IGG3,386148.75,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,169.701413334152
MAB6197066,,IGG3,386148.75,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,168.522533334152
MAB6197066,,IGG3,386148.75,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,174.728026665848
MAB6197066,,IGG3,386148.75,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,170.020693334152
MAB6197066,,IGG3,386148.75,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",172.8,176.136133334152
MAB6197066,,IGG3,386148.75,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,175.29290666584802
MAB6197066,,IGG3,386148.75,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",345.6,157.265866665848
MAB6197066,,IGG3,386148.75,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,162.14512
MAB6197066,,IGG3,386148.75,F48,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,163.91343999999998
MAB6197066,,IGG3,386148.75,F49,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",345.6,161.2364
MAB6197066,,IGG3,386148.75,F50,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",345.6,164.150853334152
MAB6197066,,IGG3,386148.75,F55,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",345.6,159.26341333415198
MAB6197066,,IGG3,386148.75,F56,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,167.15536
MAB6197066,,IGG3,386148.75,F58,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 6.0",345.6,169.054666665848
MAB6197066,,IGG3,386148.75,F59,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",345.6,168.01496
MAB6197066,,IGG3,386148.75,F60,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",345.6,170.03706666584802
MAB6197066,,IGG3,386148.75,F65,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,157.396853334152
MAB6197066,,IGG3,386148.75,F67,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",518.4,157.069386665848
MAB6197066,,IGG3,386148.75,F68,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",518.4,156.79104
MAB6197066,,IGG3,386148.75,F75,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,162.65269333415202
MAB6197066,,IGG3,386148.75,F77,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",518.4,164.65842666584803
MAB6197066,,IGG3,386148.75,F78,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",518.4,163.880693334152
MAB6197066,,IGG3,386148.75,F83,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,156.37352
MAB6197066,,IGG3,386148.75,F85,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",518.4,158.69853333415202
MAB6197066,,IGG3,386148.75,F86,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",518.4,157.35591999999997
MAB6197066,,IGG3,386148.75,F87,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",518.4,159.88559999999998
MAB6197066,,IGG3,386148.75,F89,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",518.4,161.37148
MAB6197066,,IGG3,386148.75,F90,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,160.859813334152
MAB6197066,,IGG3,386148.75,F91,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,163.07840000000002
MAB6197066,,IGG3,386148.75,F94,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",518.4,163.111146665848
MAB6197066,,IGG3,386148.75,F95,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",518.4,167.581066665848
MAB6197066,,IGG3,386148.75,F96,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",518.4,166.877013334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F01,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 4.5",34.56,144.1672
MAB6198808,5.772,KNOB_HOLE,421360.71,F02,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",34.56,145.07592
MAB6198808,5.772,KNOB_HOLE,421360.71,F03,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",34.56,145.927333334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F04,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 4.5",34.56,142.464373334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F05,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",34.56,152.41936
MAB6198808,5.772,KNOB_HOLE,421360.71,F06,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",34.56,146.14837333415198
MAB6198808,5.772,KNOB_HOLE,421360.71,F07,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 4.5",34.56,153.827466665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F08,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",34.56,153.32808
MAB6198808,5.772,KNOB_HOLE,421360.71,F09,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.0",34.56,149.69320000000002
MAB6198808,5.772,KNOB_HOLE,421360.71,F10,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",34.56,150.60192
MAB6198808,5.772,KNOB_HOLE,421360.71,F11,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",34.56,151.183173334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F12,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",34.56,155.56304
MAB6198808,5.772,KNOB_HOLE,421360.71,F13,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.5",34.56,152.19832
MAB6198808,5.772,KNOB_HOLE,421360.71,F14,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",34.56,151.51064
MAB6198808,5.772,KNOB_HOLE,421360.71,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",34.56,153.62279999999998
MAB6198808,5.772,KNOB_HOLE,421360.71,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.5",34.56,152.926933334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",34.56,156.136106665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",34.56,153.606426665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.5",34.56,156.602746665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",34.56,156.316213334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F21,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.0",34.56,145.04317333415202
MAB6198808,5.772,KNOB_HOLE,421360.71,F22,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",34.56,146.3776
MAB6198808,5.772,KNOB_HOLE,421360.71,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",34.56,146.83605333415198
MAB6198808,5.772,KNOB_HOLE,421360.71,F24,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.0",34.56,143.127493334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",34.56,153.30352
MAB6198808,5.772,KNOB_HOLE,421360.71,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",34.56,148.63712
MAB6198808,5.772,KNOB_HOLE,421360.71,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.0",34.56,154.31047999999998
MAB6198808,5.772,KNOB_HOLE,421360.71,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",34.56,151.502453334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 6.0",34.56,151.960906665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.0",34.56,153.1316
MAB6198808,5.772,KNOB_HOLE,421360.71,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 6.0",34.56,153.97482666584798
MAB6198808,5.772,KNOB_HOLE,421360.71,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.0",34.56,156.52087999999998
MAB6198808,5.772,KNOB_HOLE,421360.71,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 7.0",34.56,153.983013334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 7.0",34.56,153.35263999999998
MAB6198808,5.772,KNOB_HOLE,421360.71,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",34.56,154.858986665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 7.0",34.56,154.375973334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",34.56,155.24376
MAB6198808,5.772,KNOB_HOLE,421360.71,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 7.0",34.56,155.16189333415198
MAB6198808,5.772,KNOB_HOLE,421360.71,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 7.0",34.56,156.381706665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",34.56,155.947813334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F41,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 4.5",103.68,138.289173334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F42,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",103.68,141.801253334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F43,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",103.68,147.63016
MAB6198808,5.772,KNOB_HOLE,421360.71,F44,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 4.5",103.68,136.078773334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 4.5",103.68,152.771386665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",103.68,154.06488
MAB6198808,5.772,KNOB_HOLE,421360.71,F47,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",103.68,151.527013334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F48,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.0",103.68,155.309253334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F49,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",103.68,154.58064
MAB6198808,5.772,KNOB_HOLE,421360.71,F50,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",103.68,154.662506665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F51,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.0",103.68,142.53805333415198
MAB6198808,5.772,KNOB_HOLE,421360.71,F52,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",103.68,144.396426665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F53,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",103.68,148.44064
MAB6198808,5.772,KNOB_HOLE,421360.71,F54,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.0",103.68,140.45864
MAB6198808,5.772,KNOB_HOLE,421360.71,F55,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.0",103.68,151.911786665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F56,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 6.0",103.68,155.48936
MAB6198808,5.772,KNOB_HOLE,421360.71,F57,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 6.0",103.68,153.27895999999998
MAB6198808,5.772,KNOB_HOLE,421360.71,F58,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS80, pH 6.0",103.68,156.05424
MAB6198808,5.772,KNOB_HOLE,421360.71,F59,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 6.0",103.68,155.50573333415198
MAB6198808,5.772,KNOB_HOLE,421360.71,F60,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 7.0",103.68,155.39112
MAB6198808,5.772,KNOB_HOLE,421360.71,F61,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 4.5",172.8,137.789786665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F62,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",172.8,139.459866665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F63,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",172.8,146.54952
MAB6198808,5.772,KNOB_HOLE,421360.71,F64,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 4.5",172.8,134.482373334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F65,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",172.8,151.551573334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F66,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 4.5",172.8,148.02312
MAB6198808,5.772,KNOB_HOLE,421360.71,F67,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 4.5",172.8,152.5176
MAB6198808,5.772,KNOB_HOLE,421360.71,F68,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 4.5",172.8,152.10008
MAB6198808,5.772,KNOB_HOLE,421360.71,F69,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",172.8,146.410346665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F70,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.0",172.8,143.839733334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F71,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.5",172.8,148.792666665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F72,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",172.8,148.75992
MAB6198808,5.772,KNOB_HOLE,421360.71,F73,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,151.85448
MAB6198808,5.772,KNOB_HOLE,421360.71,F74,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.5",172.8,148.75992
MAB6198808,5.772,KNOB_HOLE,421360.71,F75,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,154.318666665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F76,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS80, pH 5.5",172.8,152.583093334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F77,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS80, pH 5.5",172.8,155.284693334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F78,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.5",172.8,154.760746665848
MAB6198808,5.772,KNOB_HOLE,421360.71,F79,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS80, pH 5.0",172.8,142.3252
MAB6198808,5.772,KNOB_HOLE,421360.71,F80,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS80, pH 5.0",172.8,143.937973334152
MAB6198808,5.772,KNOB_HOLE,421360.71,F81,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",172.8,147.31088
MAB6198808,5.772,KNOB_HOLE,421360.71,F82,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS80, pH 5.0",172.8,140.07386666584802
MAB6198808,5.772,KNOB_HOLE,421360.71,F83,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS80, pH 5.0",172.8,151.174986665848
